xAccl,yAccl,zAccl,newPosition,time,pcTime
-985,95,263,0,5797800,5893.031836
-1129,130,157,0,5822802,5917.975902557373
-1041,111,127,0,5847812,5943.072080612183
-1090,135,122,0,5872817,5968.017816543579
-1060,76,101,0,5897821,5993.029832839966
-1073,151,181,0,5922828,6018.050909042358
-1064,116,194,0,5947831,6042.992830276489
-1047,101,117,0,5972836,6067.965984344482
-964,171,262,0,5997840,6093.0609703063965
-1069,95,398,0,6022846,6117.856025695801
-1037,102,512,0,6047850,6143.084764480591
-777,40,636,0,6072857,6167.940855026245
-651,54,773,0,6097861,6192.961692810059
-446,124,830,0,6122868,6217.965841293335
-464,79,916,0,6147869,6243.036985397339
225,27,940,0,6172872,6268.025875091553
282,65,938,0,6197875,6293.032884597778
330,23,884,0,6222876,6318.005084991455
603,16,832,0,6247884,6343.095779418945
880,78,743,0,6272890,6368.117809295654
776,-107,565,0,6297891,6392.859935760498
771,-29,465,0,6322897,6417.871952056885
1013,-104,420,0,6347902,6442.9168701171875
1084,-92,182,0,6372907,6467.9529666900635
961,-80,233,0,6397912,6492.849826812744
1069,-69,197,0,6422920,6517.875909805298
1014,-59,164,0,6447924,6542.943954467773
1063,-56,182,0,6472930,6567.9168701171875
1043,-57,176,0,6497934,6592.918872833252
1007,-69,206,0,6522941,6617.926836013794
1058,-122,246,0,6547945,6642.928838729858
961,-102,350,0,6572949,6667.994976043701
1130,-102,451,0,6597953,6693.011999130249
781,-41,587,0,6622960,6718.013048171997
833,-194,641,0,6647960,6743.0737018585205
596,-5,802,0,6672967,6767.948865890503
326,8,897,0,6697975,6793.048858642578
-90,115,1004,0,6722978,6818.0108070373535
-6,21,952,0,6747982,6842.9577350616455
-44,-76,853,0,6772990,6867.9680824279785
-508,42,910,0,6797994,6893.037796020508
-539,56,797,0,6822995,6917.9840087890625
-674,111,702,0,6848001,6943.001747131348
-843,66,599,0,6873004,6968.033790588379
-881,103,498,0,6898004,6993.0548667907715
-930,82,416,0,6923008,7018.024921417236
-1102,139,349,0,6948012,7043.058872
-1052,97,265,0,6973016,7068.039894104004
-1076,106,250,0,6998025,7092.963933944702
-1041,141,270,0,7023030,7118.046998977661
-1035,111,279,0,7048032,7142.966747283936
-1131,163,327,0,7073038,7168.033838272095
-1041,73,323,0,7098042,7192.984819412231
-916,171,427,0,7123045,7218.004941940308
-974,113,488,0,7148047,7242.912054
-861,115,608,0,7173054,7268.103837966919
-705,46,694,0,7198059,7293.007850646973
-599,-20,784,0,7223065,7318.007707595825
-393,140,890,0,7248070,7343.043804168701
-204,40,924,0,7273078,7367.989063262939
-51,44,960,0,7298082,7393.0089473724365
136,12,936,0,7323086,7417.907953262329
431,40,923,0,7348089,7443.001747131348
702,-38,831,0,7373093,7467.944860458374
672,-32,754,0,7398100,7493.024826049805
906,-2,633,0,7423107,7518.0089473724365
696,-65,569,0,7448111,7543.036937713623
862,-50,495,0,7473118,7568.056822
933,-53,418,0,7498123,7593.013763427734
950,-51,358,0,7523130,7618.067026138306
1029,-66,302,0,7548136,7643.106698989868
986,-61,283,0,7573141,7667.939901351929
1010,-69,309,0,7598148,7692.996978759766
901,-14,356,0,7623152,7718.0938720703125
991,-69,383,0,7648159,7743.055820465088
956,-33,441,0,7673163,7767.9948806762695
906,-74,497,0,7698169,7793.038845062256
701,-23,590,0,7723174,7817.967891693115
694,-42,696,0,7748180,7843.120813369751
609,-34,771,0,7773185,7868.090867996216
362,36,861,0,7798189,7893.067121505737
275,-22,955,0,7823192,7917.952776
264,30,921,0,7848199,7943.048000335693
25,-22,932,0,7873206,7968.0938720703125
-426,151,925,0,7898210,7993.014812469482
-448,85,841,0,7923217,8017.967939376831
-524,34,787,0,7948225,8043.032884597778
-752,83,703,0,7973229,8068.013906478882
-850,123,599,0,7998233,8093.071937561035
-833,105,535,0,8023236,8117.982864379883
-902,134,463,0,8048240,8143.143892288208
-1043,107,396,0,8073242,8167.995929718018
-1016,114,394,0,8098249,8193.074941635132
-1018,127,377,0,8123253,8218.133926391602
-1037,122,389,0,8148257,8243.052721
-1045,104,421,0,8173260,8268.087864
-954,117,472,0,8198267,8293.083906173706
-921,113,514,0,8223273,8318.068027496338
-979,74,555,0,8248276,8343.055963516235
-742,98,647,0,8273276,8367.979764938354
-610,65,776,0,8298284,8392.988920211792
-516,27,844,0,8323291,8417.995691299438
-451,86,890,0,8348299,8443.063735961914
-368,85,953,0,8373306,8467.977046966553
-1,20,981,0,8398313,8493.066072
194,2,946,0,8423320,8517.888069152832
324,26,935,0,8448324,8543.011903762817
545,25,845,0,8473327,8567.969799041748
664,-23,785,0,8498331,8593.190908432007
963,-25,747,0,8523339,8618.048667907715
792,-39,626,0,8548346,8642.889022827148
884,-68,538,0,8573353,8667.988061904907
931,-73,452,0,8598364,8692.884922027588
958,-56,447,0,8623364,8717.812061309814
975,-70,415,0,8648372,8742.912054
951,-63,394,0,8673379,8768.005847930908
966,-61,413,0,8698386,8792.965889
945,-55,458,0,8723394,8817.984104156494
905,-71,471,0,8748401,8842.993974685669
799,-10,579,0,8773408,8867.979049682617
874,-65,534,0,8798416,8893.110752105713
681,-17,757,0,8823423,8918.012857437134
598,3,789,0,8848430,8942.9667
399,71,886,0,8873434,8967.957019805908
297,8,918,0,8898438,8993.076086044312
73,47,962,0,8923441,9017.946959
-91,60,991,0,8948445,9043.097972869873
-233,63,947,0,8973452,9068.050861358643
-523,85,939,0,8998460,9093.075991
-557,88,853,0,9023467,9118.028879
-591,61,775,0,9048474,9143.100977
-703,116,713,0,9073482,9168.083906173706
-876,93,631,0,9098489,9193.071842193604
-969,120,582,0,9123496,9218.045949935913
-905,93,515,0,9148504,9243.098974227905
-949,118,487,0,9173511,9267.941951751709
-955,106,469,0,9198519,9293.09082
-952,119,480,0,9223522,9318.072796
-952,103,466,0,9248522,9343.086957931519
-895,117,538,0,9273529,9368.091821670532
-910,134,559,0,9298532,9393.117904663086
-763,105,688,0,9323533,9418.096780776978
-821,88,702,0,9348540,9443.045854568481
-656,100,781,0,9373548,9468.090772628784
-585,54,832,0,9398555,9493.080854415894
-415,24,869,0,9423562,9518.124819
-202,36,957,0,9448570,9543.131828308105
-26,-29,919,0,9473577,9568.089962005615
-76,41,995,0,9498584,9593.006849
209,-8,922,0,9523592,9618.091106414795
411,-9,902,0,9548599,9642.971992492676
416,-97,823,0,9573606,9668.064117
677,-48,765,0,9598614,9692.988872528076
662,-49,694,0,9623621,9718.014956
965,-10,601,0,9648629,9742.912054
784,-72,602,0,9673636,9768.040895462036
829,-53,556,0,9698643,9793.108940124512
919,-38,499,0,9723650,9818.085909
941,-75,480,0,9748658,9843.099833
914,-54,525,0,9773665,9868.033886
887,-63,532,0,9798673,9893.118858337402
876,-64,544,0,9823680,9918.025016784668
824,-30,682,0,9848687,9943.88485
725,-52,683,0,9873695,9968.894004821777
710,-56,735,0,9898698,9993.000030517578
535,-4,816,0,9923698,10018.074989318848
467,-18,870,0,9948705,10044.090986251831
236,-37,938,0,9973713,10068.95375
239,-33,951,0,9998720,10093.933820724487
99,-37,946,0,10023727,10119.190692901611
-201,58,983,0,10048735,10143.924951553345
-253,72,896,0,10073742,10169.114828109741
-443,40,887,0,10098749,10193.891763687134
-660,80,828,0,10123757,10218.899965286255
-674,83,743,0,10148764,10244.326829910278
-776,91,698,0,10173771,10269.001007080078
-815,109,635,0,10198779,10294.079065322876
-958,116,576,0,10223782,10319.133996963501
-910,108,566,0,10248783,10343.849897384644
-908,100,552,0,10273786,10368.769884109497
-928,115,568,0,10298790,10393.881797790527
-861,82,582,0,10323800,10418.91884803772
-898,89,604,0,10348801,10443.924903869629
-796,85,668,0,10373805,10468.952894210815
-747,73,712,0,10398811,10493.934869766235
-636,105,776,0,10423817,10518.95285
-546,59,856,0,10448821,10543.993949890137
-494,54,857,0,10473828,10568.928003311157
-339,76,937,0,10498831,10594.266891479492
-148,52,936,0,10523839,10619.123935699463
-22,20,983,0,10548843,10644.25778388977
168,-12,944,0,10573847,10668.875694274902
302,-2,947,0,10598853,10694.03076171875
434,-4,906,0,10623861,10718.909978866577
713,-24,871,0,10648861,10744.318008422852
806,-57,766,0,10673865,10769.048929214478
786,-66,699,0,10698869,10794.034957885742
779,-38,673,0,10723872,10818.90892982483
794,-26,642,0,10748876,10844.101905822754
901,-83,573,0,10773883,10869.037866592407
891,-68,543,0,10798886,10893.98479
883,-68,576,0,10823891,10919.19493675232
