pcTime,theta
6991.865158081055,-0.5543550050846372
7016.816854476929,-0.6642603155345631
7041.805028915405,-0.7675428808151721
7066.928148269653,-0.8422753841166368
7091.820001602173,-0.9106088125000137
7116.937875747681,-0.9438553321792112
7141.876935958862,-0.9540434067425342
7166.94188117981,-0.9370387959400991
7191.970109939575,-0.9085632340491379
7216.900110244751,-0.8764386673214546
7241.8811321258545,-0.8296278678191723
7266.853809356689,-0.764712436471126
7291.920900344849,-0.7039550575040247
7316.854953765869,-0.5787686375248802
7341.835975646973,-0.4448783336361347
7366.90616607666,-0.3048820304135217
7391.781806945801,-0.12134400637222231
7416.805028915405,0.05290518123390936
7441.722869873047,0.191695553779076
7466.651201248169,0.3078251759560228
7491.676807403564,0.41933296903045714
7516.79801940918,0.4931779087279008
7541.839122772217,0.6346437364096301
7566.747188568115,0.7378961865042439
7591.749906539917,0.8255733518673375
7616.80793762207,0.8776992923559563
7641.777992248535,0.9052963795244066
7666.749954223633,0.9203786354966361
7691.703081130981,0.9230173974498549
7716.799974441528,0.8993822798143631
7741.729974746704,0.8670062045409701
7766.680955886841,0.8213192584801631
7791.7280197143555,0.7544922248684462
7816.749095916748,0.6376097470165907
7841.758966445923,0.5267859157980357
7866.796970367432,0.4034938067211282
7891.756057739258,0.27181270532906726
7916.867017745972,0.1627815701371347
7941.803932189941,-0.026408444306483272
7966.896057128906,-0.19916175352381404
7991.852045059204,-0.3504659157710074
8016.846179962158,-0.4530664386358921
8041.852951049805,-0.5626663972364948
8066.854953765869,-0.6500551393535583
8091.984987258911,-0.725687081304067
8117.009878158569,-0.7855211039415013
8142.011880874634,-0.8385433655285373
8166.892051696777,-0.8671260126402579
8191.926002502441,-0.876447899508856
8217.031955718994,-0.8739665899283316
8241.907835006714,-0.8518538383762829
8266.874074935913,-0.8201532025239516
8291.849851608276,-0.7494170976964731
8316.871881484985,-0.6966825164450661
8341.839075088501,-0.6100634843252751
8366.925954818726,-0.5061598750260888
8391.944885253906,-0.4213599312861649
8416.738033294678,-0.30979119810465283
8441.844940185547,-0.14832239462833788
8466.7489528656,-0.0421390688638566
8491.750955581665,0.13379545420844421
8516.812086105347,0.2833551397626391
8541.884899139404,0.39451941068283086
8566.699028015137,0.5208241104117374
8591.948986053467,0.6134013035972777
8616.874933242798,0.7061724515055864
8641.819953918457,0.7629342063286102
8666.87798500061,0.8067555256764088
8691.755056381226,0.8292016165887682
8716.825008392334,0.8410596519789317
8741.950035095215,0.8324380004596711
8766.768217086792,0.8096800372344544
8791.94188117981,0.7733171927113034
8816.797971725464,0.7220839844575793
8841.876983642578,0.651410862655624
8866.924047470093,0.5567974401562958
8891.9038772583,0.43707633967337806
8916.990995407104,0.341963172972521
8941.878080368042,0.2413145475243333
8966.823816299438,0.08233123177319711
8991.86086654663,-0.03276344222592999
9016.91222190857,-0.15888585160919444
9041.946172714232,-0.2284166452537304
9066.82014465332,-0.38038295000124667
9091.931819915771,-0.4994018002106818
9116.852045059204,-0.5987962692213117
9141.901969909668,-0.6748050468952279
9166.886806488035,-0.728786228488824
9192.008018493652,-0.7698435059651975
9216.938972473145,-0.7939947754805582
9242.040157318115,-0.8076714000868752
9266.940832138062,-0.8086892403161874
9291.967868804932,-0.7965663056530461
9316.840887069702,-0.7607801098298916
9341.763019561768,-0.6778136033029954
9366.960048675535,-0.5991374132659184
9391.902923583984,-0.5351674463340916
9416.858196258543,-0.43085149088061603
9441.771030426024,-0.29417288065214753
9466.969013214111,-0.15028297189184883
9492.051839828491,-0.04919967402213066
9516.934871673584,0.06932025670168626
9541.905879974363,0.19186106097270603
9567.057847976685,0.3002864554500956
9591.796875,0.43283478667217257
9616.964101791382,0.5416907804753286
9641.78991317749,0.577529683237751
9666.85390472412,0.6581230645095195
9691.85996055603,0.70448666585324
9716.921091079712,0.7389150050914118
9741.83201789856,0.756243387856158
9766.85380935669,0.7636718366141341
9791.879892349243,0.7507532680589134
9816.859006881714,0.7255589537576945
9841.990947723389,0.6747118319922493
9866.892099380491,0.6191627368112049
9891.815900802612,0.5491271676430822
9916.908979415894,0.460504028483001
9942.98791885376,0.38608432302921913
9966.960906982422,0.21630034624456995
9991.949081420898,0.1373790799351064
10016.865015029907,0.015889778340721944
10042.765140533447,-0.08097210320450719
10067.806005477903,-0.2410626475286573
10092.833995819092,-0.3896929046884232
10118.092060089111,-0.46099151807187366
10142.85397529602,-0.5549450896692399
10167.858839035034,-0.6242223026343979
10192.821979522703,-0.6838357977403718
10217.861890792848,-0.7212124390574631
10242.849111557009,-0.7414034823080282
10267.89402961731,-0.7516930409661351
10292.711973190308,-0.7490380573589752
10317.872762680054,-0.7357653662488766
10342.792987823486,-0.6997351260749631
10368.1001663208,-0.6521062592204772
10392.8120136261,-0.5866024532785148
10417.842864990234,-0.5037582099132596
10442.829132080078,-0.4229018804472315
10467.843055725098,-0.3260881324649284
10492.981910705566,-0.20122034436280178
10517.86494255066,-0.06852009369895928
10542.79899597168,0.05570802669326787
10567.886114120483,0.17260157245956012
10592.87714958191,0.2766871946533602
10617.83504486084,0.38081552339770375
10642.865896224976,0.4420019032329968
10667.85192489624,0.5261395813471987
10692.708015441896,0.5783421293409489
10717.701196670532,0.6274361159259308
10742.801904678345,0.678214724700057
10767.78483390808,0.704951126665233
10792.740106582642,0.7189101790030594
10817.683935165403,0.7307412994890938
10843.04690361023,0.6906329406825501
10867.772817611694,0.6455450115402394
10892.830848693848,0.5957856999540536
10917.8569316864,0.5167692128929287
10942.750930786133,0.4182021763320172
10967.803955078123,0.30127112074722706
10992.727994918823,0.14593238588505722
11017.840147018433,0.11223538302939454
11042.86789894104,0.045240360990520714
11067.858934402466,-0.07305123446474004
11092.76795387268,-0.14652196118752456
11117.72108078003,-0.1588630386062858
11142.868041992188,-0.33410345965417054
11167.864084243774,-0.45081921457949165
11192.841053009031,-0.5358408890618276
11217.902183532717,-0.6087552339528104
11242.8138256073,-0.6653411103284685
11267.900943756104,-0.6793521962082064
11292.890071868896,-0.6937101695976068
11317.885875701904,-0.6996899298688869
11342.67807006836,-0.6770235400893208
11367.75803565979,-0.6281813565968531
11392.724990844728,-0.5760787468119565
11417.782068252563,-0.5169608855364268
11442.836046218872,-0.4357058491275755
11467.779159545898,-0.37528359422090257
11492.774963378906,-0.28689892371071696
11517.805099487305,-0.17028086814677681
11542.734146118164,-0.07442376615557462
11567.792892456057,0.030568338078676982
11592.99612045288,0.13100267198291468
11617.81096458435,0.2484476535846997
11642.884016036987,0.3744254839759008
11668.123960494995,0.46711578332856085
11692.909002304075,0.5528940070102353
11718.116998672484,0.6126517893335329
11742.78998374939,0.6122950283301781
11767.813920974731,0.6356707817536109
11792.744874954224,0.654965943868566
11817.829847335815,0.6627617807676278
11842.81086921692,0.6769082088086502
11867.78998374939,0.6233993045520172
11892.818927764893,0.577908052459645
11917.884826660156,0.5274740475186519
11942.805051803589,0.47368541134616937
11967.90099143982,0.39462916560678646
11993.0260181427,0.2930011922380775
12017.822980880735,0.1769769379846247
12042.939901351929,0.07883027397118397
12067.879915237429,0.004690826064448934
12092.854022979736,-0.06274369981045462
12117.990970611572,-0.16822339158924718
12142.89689064026,-0.25639275494700986
12167.934894561768,-0.37283612322037396
12192.759037017822,-0.4472932937831945
12217.854976654053,-0.5023605990419607
12242.80595779419,-0.517539026741873
12267.85397529602,-0.5760781259436937
12292.899131774902,-0.5720018975626145
12317.916870117188,-0.5886731182395782
12342.866897583008,-0.5584190365816494
12367.95687675476,-0.5694161140452486
12392.884969711304,-0.5432901121924847
12417.96088218689,-0.521394340730435
12442.843914031982,-0.46973513066112305
12467.956066131592,-0.4211013345874392
12493.050813674929,-0.3456267789315277
12517.744064331057,-0.2557413434415191
12542.789220809937,-0.17227498623947946
12567.814826965332,-0.05520714851040967
12592.936992645264,0.06081737874513035
12617.901086807253,0.1629483019390328
12642.928838729858,0.22966578394785553
12667.797088623049,0.32073599912544903
12692.846059799194,0.3715464619254868
12717.911958694458,0.43513271638043904
12742.799043655396,0.4966197863052304
12767.773866653442,0.5417525423761637
12792.805194854736,0.5701439106621513
12817.802906036375,0.5894147579730464
12842.77606010437,0.5826366201357007
12867.749214172363,0.563111550364725
12892.772197723389,0.5366367265443474
12917.839050292969,0.5065487642802451
12942.885875701904,0.4554979827933487
12967.911005020142,0.40293464578298466
12992.848873138428,0.33619882946789187
13017.930030822754,0.2624363840996725
13042.869091033936,0.1424038901660864
13068.06707382202,0.08012954210470805
13092.944145202637,-0.01669840825367
13118.15094947815,-0.10320431767845327
13142.91787147522,-0.13178643110010932
13167.943000793455,-0.2655491774129187
13193.002939224243,-0.36860253582655095
13217.841863632202,-0.43639097120828446
13242.927074432371,-0.481690829759953
13268.016815185549,-0.511338801724752
13292.96898841858,-0.539723235915722
13317.929983139038,-0.5777029269887911
13342.97800064087,-0.576570187586323
13367.944955825806,-0.5682366917032226
13392.867088317871,-0.5451525665284082
13417.832851409912,-0.5127968210279017
13442.896842956545,-0.45837389468540524
13467.902898788452,-0.4043639818772799
13492.877960205078,-0.34584017287605595
13517.888069152832,-0.299876421585796
13542.862176895142,-0.21180831185940002
13567.96383857727,-0.09820511170082921
13592.95415878296,-0.022797694349303975
13617.866039276125,0.06664794854440294
13642.903089523315,0.16973817788145198
13667.836904525757,0.26350519920623083
13692.898988723757,0.3416550542126847
13718.1499004364,0.3915352019405343
13742.77400970459,0.4390819408725568
13767.879009246826,0.47979951077464217
13792.866945266724,0.5137250834995022
13817.898035049438,0.5311310342735742
13842.811822891235,0.5429584514396504
13867.868900299072,0.5339110623476933
13892.826080322266,0.525493115466584
13917.974948883057,0.4839689687084961
13942.902088165283,0.461001737084221
13967.78392791748,0.38926751752884947
13992.913961410522,0.32425021154039996
14017.862796783447,0.25441018481185157
14042.829990386965,0.19986814876748393
14067.885160446169,0.08792113588558362
14092.86403656006,0.011912994628070606
14118.17502975464,-0.05218215200137181
14142.86994934082,-0.11845210967999506
14168.12801361084,-0.20340641652002558
14193.022012710571,-0.2734230099323518
14217.746019363403,-0.3716416433945493
14242.82693862915,-0.42201263075515255
14267.947912216188,-0.4713623371387593
14292.85979270935,-0.49975312567628066
14317.974090576172,-0.5242880997546686
14342.789888381958,-0.5272810030481639
14367.754936218262,-0.5174644647177608
14392.753839492798,-0.4883196471058718
14417.840957641602,-0.47023927910494007
14442.864894866943,-0.4426369933933416
14467.849016189575,-0.40484618039134224
14492.91491508484,-0.3422870610346662
14517.827987670898,-0.275909104836827
14542.773962020874,-0.21465308802452374
14567.833185195925,-0.14117671215278405
14592.830896377563,-0.05856504519486736
14618.00503730774,0.009629578852716647
14642.779111862184,0.1074311436870253
14667.856216430664,0.16342851555649524
14692.880153656006,0.22021702114241237
14717.845916748049,0.30646005656859954
14742.828130722046,0.36581073155188965
14767.835140228271,0.4087947636439763
14793.142080307009,0.4478795907134135
14817.957878112791,0.47294083732475645
14842.814922332764,0.4834797893709454
14867.831945419312,0.4779172508636194
14892.843961715698,0.4589269535551019
14917.946815490724,0.4225639708694549
14942.91615486145,0.37454685263766535
14967.86880493164,0.36083324305099324
14993.229150772097,0.311658337667125
15017.80891418457,0.2593841085590728
15042.826890945436,0.1841882722479129
15067.886114120483,0.12077502473508087
15092.808961868286,0.044212721502957644
15118.782997131348,-0.05804248952407647
15143.719911575316,-0.11817897531472772
15168.045997619629,-0.16259059636383164
15192.795038223268,-0.20883007315093252
15217.76795387268,-0.3014269720679428
15242.839097976685,-0.3855230109580089
15267.956018447876,-0.431115649540804
15292.78302192688,-0.4509501454635193
15317.7649974823,-0.4628655949983313
15342.74196624756,-0.4623415275459809
15367.778062820436,-0.44226047183391515
15393.618822097778,-0.41173276146731175
15417.808771133425,-0.4224141514894394
15442.815065383911,-0.40578028046268755
15467.748165130615,-0.3570038888783898
15492.84291267395,-0.3156242623820802
15517.80104637146,-0.27344577701785444
15542.75393486023,-0.21033588682946727
15568.731784820557,-0.15454513839975204
15592.780113220217,-0.08094174803465168
15617.779016494753,-0.010282349280781276
15642.81177520752,0.07198175183965605
15667.752981185911,0.12595526991889677
15692.80195236206,0.2041345523055449
15717.812061309814,0.25919922375363647
15743.732929229736,0.32608982439033146
15768.743991851808,0.37471048291438164
15793.691873550417,0.40700153965155766
15818.82119178772,0.42357478129666065
15843.733072280884,0.4321380173031487
15868.74008178711,0.42850444889714023
15893.74589920044,0.4189617465754842
15918.022871017456,0.3831199011337026
15943.686962127686,0.3581286257065766
15967.939138412476,0.3335198955208566
15993.70002746582,0.2877254088450528
16018.70584487915,0.22966930528845214
16043.70093345642,0.1712941193570904
16068.67504119873,0.11823628678635795
16092.812061309814,0.04573707064082301
16117.78712272644,-0.01437973737512345
16143.810987472534,-0.09488221655732962
16168.771982192991,-0.15130931381628823
16193.685054779053,-0.18643207741282264
16218.754053115845,-0.23377902582282678
16243.735074996948,-0.23157360385510295
16268.735885620115,-0.3329896844081767
16293.709993362429,-0.3909480905556942
16318.734169006348,-0.42584220260273337
16343.816995620728,-0.4364553890067731
16368.72696876526,-0.4485392245256146
16393.710136413574,-0.48554609511063873
16418.755054473877,-0.43523152752185124
16443.657875061035,-0.38713436553276137
16468.70994567871,-0.3489570601026155
16493.75295639038,-0.298917200302924
16518.79906654358,-0.24432518480120993
16543.697834014893,-0.17953799582275684
16568.660974502563,-0.10370115164349102
16593.693017959595,-0.04875527082217826
16617.820978164673,0.012325201771110066
16643.802165985107,0.07770697612413498
16668.804168701172,0.10298869876125039
16693.660974502563,0.17279407963982696
16718.656063079834,0.22955476254381257
16743.880033493042,0.2601929516435281
16768.662929534912,0.3193516916904702
16793.7228679657,0.3524547129443599
16818.71509552002,0.37668483218876275
16843.71781349182,0.3914022617855652
16868.709802627563,0.3959910642593303
16893.71109008789,0.39996052888501665
16918.7650680542,0.4049835722783837
16943.856954574585,0.39222492215919047
16968.821048736572,0.3359065888118953
16993.858098983765,0.27729125743440053
17018.89681816101,0.22054107979527088
17043.818950653076,0.16642647796208482
17068.729162216187,0.09284102068089903
17093.791961669922,0.03274071923367866
17118.78204345703,-0.024283748666564936
17143.764972686768,-0.08025625700242325
17168.80202293396,-0.15171611121782402
17193.793058395386,-0.2450626842376667
17218.801975250244,-0.28280260093868187
17243.82996559143,-0.3481214005202985
17268.76211166382,-0.3353671953851072
17293.8129901886,-0.3670956917432818
17318.845987319946,-0.3811613560544775
17343.918085098267,-0.3788144720865166
17368.778944015503,-0.3776890033282601
17393.802881240845,-0.3865067035704272
17418.94507408142,-0.37026076640009264
17443.848848342896,-0.3430457605138424
17468.812942504883,-0.3106935491241573
17493.78204345703,-0.26697540445204354
17518.784999847412,-0.2277874836955847
17543.819904327393,-0.1920339062962049
17568.84717941284,-0.1361853483190482
17593.82915496826,-0.0822006967079712
17618.77989768982,-0.012211502903176706
17643.79906654358,0.0535740248333429
17668.760061264038,0.09037694541476139
17693.866968154907,0.1532254860097399
17718.78409385681,0.2098603979528919
17743.729829788208,0.2681497583249484
17768.662929534912,0.2946608645936982
17793.743133544922,0.3241861074572962
17818.760871887207,0.34145586909905445
17843.811988830566,0.34670543939451376
17868.836164474487,0.3473695012335675
17893.87583732605,0.34451628865932543
17918.809175491333,0.34917944783987576
17943.773984909058,0.32561785757762435
17968.838930130005,0.27434195689288066
17994.039058685303,0.23396691930125263
18018.906116485596,0.1837846663306167
18043.860912323,0.14702247565766446
18068.809032440186,0.10228601871843568
18093.79196166992,0.04400731948679867
18118.911027908325,-0.032051437617072374
18143.765926361084,-0.08310841864676641
18168.888092041016,-0.1268747779994454
18193.797826766968,-0.1649643830548958
18218.74094009399,-0.2167085270112844
18243.821144104004,-0.27816900375913634
18268.764972686768,-0.2954351848481296
18293.882131576534,-0.3049597116156578
18318.80497932434,-0.3375967550502463
18343.810081481937,-0.33628932980743353
18368.89696121216,-0.3304695125156051
18393.86296272278,-0.2952098451802725
18418.790817260742,-0.30896511141025135
18443.907022476196,-0.2940049097395546
18468.774795532227,-0.26958026180346584
18493.80087852478,-0.23184599644095066
18518.910884857178,-0.19029779105698988
18543.771982192993,-0.14146123178620024
18568.89915466309,-0.07040733363581733
18593.777894973755,-0.028118190022663293
18618.746757507324,0.0020194704736832755
18643.877029418945,0.0420815751225822
18668.77794265747,0.08673049595088064
18693.80497932434,0.13537717755092277
18718.77408027649,0.18467988256299567
18743.72887611389,0.21661397760080675
18768.792152404785,0.2538594536268755
18793.925046920776,0.2762889357225745
18818.861961364742,0.2860826740677187
18843.873977661133,0.3193706636459177
18868.823051452637,0.3076217277248319
18893.753051757812,0.30309750290981285
18918.873071670532,0.2901714984369754
18943.794012069706,0.27066123162339123
18968.83511543274,0.23609327520905563
18993.762969970703,0.2068695540792207
19018.753051757812,0.1616024348050433
19043.78914833069,0.11343779161068966
19068.819999694824,0.06750165972846942
19093.8138961792,0.023424582175349942
19118.818998336792,-0.026075629663240597
19143.857955932617,-0.07418046411160532
19168.75696182251,-0.10787589321437517
19193.91298294067,-0.14271154288238455
19218.86682510376,-0.17752345805762193
19243.842124938965,-0.2101829356165512
19268.773078918457,-0.23917435279066424
19293.88999938965,-0.2662224443039731
19318.737983703613,-0.28774791794725096
19343.78695487976,-0.299459584799974
19368.71910095215,-0.3025355474586758
19393.884897232056,-0.2891429106776493
19418.82014274597,-0.26503244190332753
19443.777084350582,-0.2595148325649703
19468.897104263306,-0.23373806465539987
19493.82996559143,-0.20123694995532684
19518.875122070312,-0.169319907890694
19543.8871383667,-0.13769250492805973
19568.75276565552,-0.09006373661145213
19593.904972076416,-0.058780239261542695
19618.746042251587,0.0017882979105382085
19643.924951553345,0.05818691154427322
19668.9670085907,0.10771138143123027
19693.82905960083,0.13115508731188605
19718.816995620728,0.16893612120549584
19743.79277229309,0.19544744674602743
19768.84412765503,0.2153810626289941
19793.973922729492,0.2313773041264714
19818.874835968018,0.2521010552056405
19843.84512901306,0.2590216989144624
19868.757009506226,0.2606928699957217
19893.98503303528,0.2548098953602812
19918.77603530884,0.24696851635608746
19943.83406639099,0.21739262907281012
19968.97315979004,0.20058596266662798
19993.798971176147,0.17686903249187114
20018.808126449585,0.1452193675481525
20043.77794265747,0.09085989614161294
20068.91298294067,0.04990365454845515
20093.812942504883,0.023363014340078862
20118.824005126953,-0.007585248121639604
20143.93401145935,-0.0711636211685374
20168.864011764526,-0.11471381333977598
20193.921089172363,-0.15008249970573082
20218.85108947754,-0.1789831092621904
20243.887186050415,-0.20561129625924385
20268.88608932495,-0.22689541538684185
20293.843030929565,-0.23488437563272108
20318.819999694824,-0.2532679841205455
20343.957901000977,-0.2643807618140911
20368.99495124817,-0.27259273983720445
20393.79096031189,-0.28087885824734793
