xAccl,yAccl,zAccl,newPosition,time,pcTime
1111,-98,138,0,2196866,2290.85111618042
1051,-65,202,0,2221868,2315.8209323883057
976,-90,254,0,2246875,2340.77787399292
1010,-63,364,0,2271882,2365.7658100128174
864,-16,451,0,2296889,2390.795946121216
802,-237,537,0,2321892,2415.884017944336
730,-131,723,0,2346897,2440.635919570923
669,-159,746,0,2371904,2465.7609462738037
392,-21,877,0,2396909,2490.803003311157
243,21,907,0,2421911,2515.8610343933105
10,46,955,0,2446918,2540.7609939575195
51,-67,890,0,2471922,2565.873861312866
-506,135,914,0,2496929,2590.8329486846924
-598,89,804,0,2521932,2615.7779693603516
-652,41,676,0,2546940,2640.838861465454
-896,139,592,0,2571944,2665.7819747924805
-960,117,457,0,2596948,2690.7739639282227
-1311,148,387,0,2621954,2715.7950401306152
-993,166,353,0,2646958,2740.7591342926025
-1037,148,294,0,2671966,2766.680955886841
-1054,136,256,0,2696969,2790.71307182312
-1039,149,243,0,2721970,2816.720962524414
-1135,198,214,0,2746977,2840.791940689087
-1090,142,256,0,2771978,2866.795063018799
-989,188,474,0,2796984,2890.8050060272217
-1010,80,372,0,2821995,2915.8809185028076
-949,97,451,0,2846999,2940.7589435577393
-788,153,617,0,2872006,2965.9488201141357
-708,110,712,0,2897011,2990.906000137329
-561,82,798,0,2922018,3015.8660411834717
-482,60,849,0,2947023,3040.8928394317627
-368,14,909,0,2972034,3065.8180713653564
-40,42,973,0,2997039,3090.90518951416
173,24,932,0,3022039,3115.860939025879
507,-54,910,0,3047047,3140.8560276031494
614,-119,788,0,3072053,3165.8570766448975
618,-51,773,0,3097060,3190.877914428711
849,-99,614,0,3122060,3215.914011001587
1089,-98,495,0,3147066,3241.816997528076
910,-60,446,0,3172066,3265.925168991089
952,204,407,0,3197067,3290.8401489257812
1022,-74,343,0,3222070,3315.943956375122
1001,-79,267,0,3247073,3340.9299850463867
1009,-86,261,0,3272076,3365.9579753875732
1043,-84,277,0,3297077,3390.9099102020264
1012,-79,307,0,3322083,3415.97580909729
1037,-105,310,0,3347084,3441.8230056762695
965,-92,387,0,3372091,3465.862989425659
827,-49,508,0,3397091,3490.9439086914062
772,-22,533,0,3422095,3515.857934951782
783,-43,669,0,3447098,3540.8661365509033
517,-20,775,0,3472102,3565.9849643707275
435,-66,871,0,3497106,3590.9810066223145
409,-27,909,0,3522109,3615.9491539001465
69,-6,926,0,3547113,3641.0601139068604
-245,176,1018,0,3572121,3666.7230129241943
-216,99,939,0,3597124,3690.8578872680664
-489,82,865,0,3622128,3715.862035751343
-626,84,792,0,3647131,3740.9069538116455
-736,104,709,0,3672135,3766.7219638824463
-964,96,581,0,3697143,3790.9371852874756
-1065,131,513,0,3722146,3816.751003265381
-927,118,450,0,3747154,3841.7348861694336
-1012,142,399,0,3772157,3866.8038845062256
-957,116,370,0,3797165,3891.753911972046
-1040,143,344,0,3822168,3916.8131351470947
-1031,151,377,0,3847172,3941.7688846588135
-1005,84,328,0,3872175,3966.8469429016113
-1023,100,407,0,3897176,3991.8148517608643
-934,186,494,0,3922179,4016.7620182037354
-919,95,541,0,3947187,4040.9181118011475
-827,108,615,0,3972194,4066.7519569396973
-733,62,694,0,3997202,4091.7460918426514
-520,110,837,0,4022209,4116.79482460022
-492,96,868,0,4047217,4141.790866851807
-261,33,912,0,4072219,4166.826009750366
-198,40,964,0,4097220,4191.734075546265
-92,58,971,0,4122231,4215.813159942627
194,17,922,0,4147235,4240.884065628052
457,-67,830,0,4172235,4266.749858856201
677,-58,791,0,4197242,4291.703939437866
741,-62,713,0,4222248,4316.850900650024
797,-37,642,0,4247251,4341.724872589111
913,-50,554,0,4272255,4366.796970367432
879,-74,438,0,4297262,4391.7858600616455
962,-67,458,0,4322269,4416.829824447632
972,-107,376,0,4347275,4441.810846328735
955,-79,365,0,4372278,4466.808080673218
1003,-95,381,0,4397282,4491.653203964233
963,-79,408,0,4422286,4516.7810916900635
934,-87,435,0,4447293,4541.734933853149
935,-118,482,0,4472297,4566.853761672974
808,-58,587,0,4497301,4591.6748046875
751,-75,645,0,4522304,4616.688966751099
701,-77,747,0,4547311,4641.786098480225
546,-16,819,0,4572319,4666.926145553589
343,12,903,0,4597322,4691.855192184448
214,-41,947,0,4622329,4716.901779174805
50,0,950,0,4647337,4740.774869918823
-170,64,931,0,4672341,4766.803026199341
-323,53,891,0,4697348,4791.758060455322
-522,68,874,0,4722355,4816.780090332031
-573,60,802,0,4747366,4841.798782348633
-725,99,736,0,4772370,4866.821050643921
-792,63,630,0,4797374,4891.95704460144
-951,139,596,0,4822378,4916.8829917907715
-933,127,516,0,4847381,4941.83611869812
-963,142,480,0,4872384,4966.82596206665
-982,128,445,0,4897388,4991.814851760864
-961,140,460,0,4922396,5016.78991317749
-1033,148,403,0,4947400,5041.95499420166
-952,116,485,0,4972406,5066.838026046753
-840,137,550,0,4997410,5091.856002807617
-865,125,577,0,5022418,5116.803169250488
-838,109,647,0,5047422,5141.648054122925
-730,92,722,0,5072425,5166.908979415894
-578,83,827,0,5097432,5191.853046417236
-466,44,849,0,5122440,5216.890096664429
-231,31,956,0,5147444,5241.863012313843
-306,21,927,0,5172450,5266.869068145752
56,18,981,0,5197454,5291.799068450928
191,-3,947,0,5222459,5316.8089389801025
300,-6,930,0,5247465,5341.73321723938
501,-41,819,0,5272469,5366.90092086792
662,-27,821,0,5297476,5391.853094100952
765,-39,718,0,5322480,5416.826009750366
812,-101,598,0,5347487,5441.823959350586
923,-74,597,0,5372491,5466.864824295044
891,-102,489,0,5397495,5491.879940032959
922,-97,444,0,5422498,5516.857147216797
952,-66,472,0,5447502,5541.86487197876
965,-79,469,0,5472509,5566.8699741363525
907,-86,466,0,5497509,5591.855049133301
907,-80,522,0,5522513,5616.714000701904
857,-60,588,0,5547517,5641.752004623413
824,-90,620,0,5572523,5666.934967041016
722,-72,683,0,5597531,5691.894054412842
568,-51,765,0,5622535,5716.861009597778
482,-25,833,0,5647542,5741.915941238403
398,-21,908,0,5672547,5766.99686050415
221,24,921,0,5697549,5791.632890701294
125,-58,958,0,5722554,5816.833019256592
-20,16,944,0,5747556,5841.7909145355225
-223,49,965,0,5772561,5866.827964782715
-389,57,877,0,5797568,5891.99686050415
-539,95,859,0,5822575,5916.806936264038
-624,118,765,0,5847583,5941.914081573486
-745,116,710,0,5872590,5966.881036758423
-863,112,642,0,5897594,5991.744041442871
-890,107,589,0,5922598,6016.716957092285
-891,123,555,0,5947601,6041.741132736206
-921,128,530,0,5972604,6066.810131072998
-899,118,533,0,5997608,6091.794013977051
-1005,150,473,0,6022613,6116.780042648315
-949,105,497,0,6047619,6141.772985458374
-904,108,576,0,6072619,6166.775941848755
-748,124,663,0,6097623,6191.810131072998
-664,125,723,0,6122630,6216.8262004852295
-597,70,798,0,6147634,6241.971969604492
-565,82,848,0,6172634,6266.906023025513
-567,72,883,0,6197641,6291.800975799561
-333,39,921,0,6222649,6316.799879074097
-71,53,974,0,6247652,6341.820001602173
83,19,967,0,6272660,6366.813898086548
152,-3,944,0,6297663,6391.721963882446
302,-14,932,0,6322670,6416.709899902344
467,-60,825,0,6347674,6441.765069961548
688,-24,838,0,6372679,6466.794013977051
691,10,772,0,6397685,6491.765975952148
771,-60,661,0,6422692,6516.788005828857
847,-78,623,0,6447697,6541.7320728302
883,-65,581,0,6472704,6566.704988479614
904,-78,562,0,6497708,6591.749906539917
875,-82,525,0,6522711,6616.817951202393
895,-95,546,0,6547715,6641.7999267578125
865,-75,563,0,6572718,6666.826009750366
817,-85,594,0,6597722,6691.902875900269
795,-63,653,0,6622726,6716.782093048096
656,-39,748,0,6647730,6741.624116897583
672,-103,769,0,6672733,6766.682147979736
613,-102,834,0,6697737,6791.682004928589
433,-45,873,0,6722744,6816.733837127686
265,-57,939,0,6747748,6841.758012771606
114,-17,938,0,6772755,6866.747856140137
-51,24,989,0,6797762,6891.858816146851
-221,76,994,0,6822767,6916.784763336182
-192,338,948,0,6847770,6941.787004470825
-404,50,890,0,6872774,6966.899871826172
-562,75,849,0,6897777,6991.865158081055
-604,62,761,0,6922784,7016.816854476929
-756,132,740,0,6947789,7041.805028915405
-772,98,680,0,6972793,7066.928148269653
-855,101,617,0,6997798,7091.820001602173
-877,109,605,0,7022802,7116.937875747681
-888,123,594,0,7047808,7141.876935958862
-881,124,632,0,7072819,7166.94188117981
-818,105,633,0,7097826,7191.970109939575
-813,97,657,0,7122833,7216.900110244751
-783,96,691,0,7147837,7241.8811321258545
-726,105,763,0,7172838,7266.853809356689
-751,64,777,0,7197841,7291.920900344849
-580,126,871,0,7222845,7316.854953765869
-431,3,890,0,7247852,7341.835975646973
-336,56,925,0,7272856,7366.90616607666
-106,-36,942,0,7297859,7391.781806945801
87,-8,982,0,7322863,7416.805028915405
214,20,983,0,7347871,7441.722869873047
303,-6,938,0,7372877,7466.651201248169
445,-29,905,0,7397885,7491.676807403564
383,-33,845,0,7422888,7516.79801940918
620,-66,778,0,7447896,7541.839122772217
682,-74,727,0,7472900,7566.747188568115
787,-70,676,0,7497904,7591.749906539917
814,-92,643,0,7522909,7616.80793762207
804,-76,615,0,7547911,7641.777992248535
843,-70,625,0,7572911,7666.749954223633
828,-89,593,0,7597918,7691.703081130981
806,-77,629,0,7622925,7716.799974441528
788,-75,651,0,7647932,7741.729974746704
768,-77,685,0,7672936,7766.680955886841
745,-90,717,0,7697943,7791.7280197143555
583,-79,797,0,7722947,7816.749095916748
529,-53,884,0,7747955,7841.758966445923
391,-42,895,0,7772962,7866.796970367432
243,-11,955,0,7797969,7891.756057739258
229,-56,924,0,7822970,7916.867017745972
-43,11,1003,0,7847973,7941.803932189941
-220,65,981,0,7872976,7966.896057128906
-437,69,1036,0,7897984,7991.852045059204
-439,80,918,0,7922985,8016.846179962158
-588,134,888,0,7947997,8041.852951049805
-631,115,810,0,7973003,8066.854953765869
-718,103,784,0,7998005,8091.984987258911
-726,102,716,0,8023010,8117.009878158569
-811,110,694,0,8048018,8142.011880874634
-826,111,674,0,8073027,8166.892051696777
-823,110,669,0,8098032,8191.926002502441
-842,116,677,0,8123039,8217.031955718994
-791,107,679,0,8148048,8241.907835006714
-799,85,689,0,8173053,8266.874074935913
-674,100,751,0,8198058,8291.849851608276
-706,96,788,0,8223060,8316.871881484985
-596,49,822,0,8248066,8341.839075088501
-465,66,878,0,8273070,8366.925954818726
-462,82,961,0,8298076,8391.944885253906
-358,73,952,0,8323077,8416.738033294678
-92,32,986,0,8348080,8441.844940185547
-110,15,979,0,8373083,8466.7489528656
158,-19,978,0,8398084,8491.750955581665
322,15,966,0,8423091,8516.812086105347
366,-15,918,0,8448094,8541.884899139404
524,-77,846,0,8473098,8566.699028015137
570,-64,810,0,8498099,8591.948986053467
708,-63,772,0,8523102,8616.874933242798
728,-50,742,0,8548106,8641.819953918457
756,-78,694,0,8573109,8666.87798500061
765,-57,686,0,8598113,8691.755056381226
783,-74,672,0,8623116,8716.825008392334
771,-59,682,0,8648117,8741.950035095215
753,-61,698,0,8673120,8766.768217086792
719,-62,715,0,8698121,8791.94188117981
686,-70,749,0,8723127,8816.797971725464
640,-53,799,0,8748128,8841.876983642578
550,-52,836,0,8773132,8866.924047470093
396,-55,905,0,8798135,8891.9038772583
343,-49,947,0,8823139,8916.990995407104
283,-74,916,0,8848143,8941.878080368042
39,28,1014,0,8873146,8966.823816299438
-21,29,966,0,8898154,8991.86086654663
-218,55,996,0,8923157,9016.91222190857
-136,-58,925,0,8948158,9041.946172714233
-400,34,912,0,8973165,9066.82014465332
-513,93,898,0,8998172,9091.931819915771
-596,60,831,0,9023173,9116.852045059204
-667,91,797,0,9048180,9141.901969909668
-700,94,764,0,9073187,9166.886806488037
-741,98,739,0,9098194,9192.008018493652
-748,110,720,0,9123198,9216.938972473145
-770,101,718,0,9148201,9242.040157318115
-782,135,727,0,9173205,9266.940832138062
-787,103,734,0,9198208,9291.967868804932
-793,96,758,0,9223209,9316.840887069702
-640,73,802,0,9248217,9341.763019561768
-557,46,842,0,9273220,9366.960048675537
-556,76,857,0,9298220,9391.902923583984
-461,54,923,0,9323227,9416.858196258545
-295,-9,949,0,9348228,9441.771030426025
-108,60,1001,0,9373235,9466.969013214111
-65,-6,974,0,9398241,9492.051839828491
65,10,994,0,9423242,9516.934871673584
201,-24,962,0,9448247,9541.905879974365
263,-30,928,0,9473257,9567.057847976685
443,-11,902,0,9498263,9591.796875
617,-70,874,0,9523269,9616.964101791382
490,-37,831,0,9548275,9641.78991317749
651,-62,785,0,9573278,9666.853904724121
667,-55,766,0,9598283,9691.85996055603
710,-55,753,0,9623289,9716.921091079712
713,-56,741,0,9648292,9741.83201789856
724,-67,726,0,9673297,9766.85380935669
721,-68,754,0,9698301,9791.879892349243
706,-61,756,0,9723307,9816.859006881714
630,-35,780,0,9748312,9841.990947723389
601,-67,818,0,9773315,9866.892099380493
544,-59,853,0,9798319,9891.815900802612
434,-30,907,0,9823322,9916.908979415894
477,-127,913,0,9848330,9942.98791885376
129,48,1023,0,9873334,9966.960906982422
171,14,940,0,9898337,9991.949081420898
-9,9,1030,0,9923341,10016.865015029907
-17,-30,958,0,9948348,10042.765140533447
-249,44,965,0,9973355,10067.806005477905
-477,88,946,0,9998361,10092.833995819092
-420,45,896,0,10023366,10118.092060089111
-580,71,886,0,10048374,10142.85397529602
-616,80,838,0,10073378,10167.858839035034
-689,77,808,0,10098380,10192.821979522705
-699,95,768,0,10123385,10217.861890792847
-708,88,758,0,10148391,10242.849111557007
-731,101,762,0,10173392,10267.89402961731
-700,62,737,0,10198396,10292.711973190308
-724,76,764,0,10223400,10317.872762680054
-680,87,789,0,10248406,10342.792987823486
-652,78,823,0,10273410,10368.1001663208
-583,47,845,0,10298414,10392.812013626099
-491,70,895,0,10323421,10417.842864990234
-437,31,931,0,10348425,10442.829132080078
-342,32,925,0,10373429,10467.843055725098
-206,9,971,0,10398435,10492.981910705566
-60,31,998,0,10423436,10517.86494255066
63,30,998,0,10448440,10542.79899597168
184,-18,981,0,10473443,10567.886114120483
272,-30,958,0,10498447,10592.87714958191
415,-69,920,0,10523451,10617.83504486084
400,-49,898,0,10548458,10642.865896224976
535,-61,857,0,10573462,10667.85192489624
558,-31,849,0,10598466,10692.708015441895
594,-45,822,0,10623472,10717.701196670532
660,-54,780,0,10648476,10742.801904678345
674,-66,772,0,10673480,10767.784833908081
675,-67,768,0,10698487,10792.740106582642
734,-109,738,0,10723494,10817.683935165405
657,-77,787,0,10748498,10843.04690361023
613,-67,806,0,10773503,10867.772817611694
596,-68,826,0,10798509,10892.830848693848
513,-53,863,0,10823509,10917.856931686401
419,-36,898,0,10848513,10942.750930786133
335,3,948,0,10873520,10967.803955078125
25,25,1029,0,10898528,10992.727994918823
141,-112,962,0,10923532,11017.840147018433
98,-1,1012,0,10948538,11042.86789894104
-117,-2,988,0,10973546,11067.858934402466
-205,41,973,0,10998550,11092.76795387268
4,-5,991,0,11023557,11117.72108078003
-381,29,920,0,11048560,11142.868041992188
-473,55,903,0,11073564,11167.864084243774
-534,70,875,0,11098568,11192.841053009033
-591,57,819,0,11123575,11217.902183532715
-695,82,812,0,11148579,11242.8138256073
-644,81,798,0,11173583,11267.900943756104
-675,89,798,0,11198589,11292.890071868896
-718,84,805,0,11223594,11317.885875701904
-685,88,808,0,11248598,11342.67807006836
-607,70,830,0,11273604,11367.75803565979
-560,68,849,0,11298608,11392.724990844727
-533,51,891,0,11323613,11417.782068252563
-403,61,915,0,11348619,11442.836046218872
-407,61,954,0,11373623,11467.779159545898
-311,50,954,0,11398627,11492.774963378906
-152,54,1009,0,11423634,11517.805099487305
-83,0,991,0,11448634,11542.734146118164
35,23,996,0,11473641,11567.792892456055
113,-18,987,0,11498649,11592.99612045288
239,-22,977,0,11523655,11617.81096458435
406,-61,940,0,11548660,11642.884016036987
472,-61,920,0,11573664,11668.123960494995
551,-80,843,0,11598670,11692.909002304077
690,-80,866,0,11623674,11718.116998672485
550,-60,824,0,11648678,11742.78998374939
605,-61,813,0,11673685,11767.813920974731
630,-65,801,0,11698689,11792.744874954224
624,-60,810,0,11723693,11817.829847335815
716,-99,777,0,11748697,11842.810869216919
579,-69,819,0,11773704,11867.78998374939
563,-53,854,0,11798708,11892.818927764893
516,-54,879,0,11823714,11917.884826660156
485,-71,890,0,11848718,11942.805051803589
402,-69,907,0,11873723,11967.90099143982
300,-51,945,0,11898729,11993.0260181427
155,-23,966,0,11923729,12017.822980880737
54,-5,984,0,11948733,12042.939901351929
-2,-11,993,0,11973737,12067.879915237427
-25,8,1012,0,11998744,12092.854022979736
-183,17,975,0,12023748,12117.990970611572
-244,106,1051,0,12048752,12142.896890640259
-421,66,956,0,12073758,12167.934894561768
-464,49,921,0,12098762,12192.759037017822
-532,66,883,0,12123767,12217.854976654053
-446,47,869,0,12148773,12242.80595779419
-620,67,835,0,12173780,12267.85397529602
-514,75,836,0,12198785,12292.899131774902
-616,76,835,0,12223789,12317.916870117188
-496,91,872,0,12248797,12342.866897583008
-580,87,836,0,12273802,12367.95687675476
-518,73,866,0,12298808,12392.884969711304
-552,65,898,0,12323813,12417.96088218689
-460,52,913,0,12348819,12442.843914031982
-444,40,924,0,12373826,12467.956066131592
-358,61,951,0,12398830,12493.050813674927
-248,21,974,0,12423837,12517.744064331055
-208,26,996,0,12448845,12542.789220809937
-54,22,996,0,12473848,12567.814826965332
75,-9,1002,0,12498849,12592.936992645264
200,-7,995,0,12523852,12617.901086807251
202,-25,970,0,12548859,12642.928838729858
353,-47,935,0,12573860,12667.797088623047
348,-22,928,0,12598867,12692.846059799194
423,-59,905,0,12623868,12717.911958694458
503,-25,893,0,12648875,12742.799043655396
533,-57,853,0,12673878,12767.773866653442
556,-61,850,0,12698885,12792.805194854736
589,-57,833,0,12723889,12817.802906036377
569,-54,840,0,12748889,12842.77606010437
559,-37,872,0,12773892,12867.749214172363
520,-45,867,0,12798897,12892.772197723389
515,-64,884,0,12823904,12917.839050292969
446,-76,907,0,12848909,12942.885875701904
405,-59,914,0,12873911,12967.911005020142
337,-42,943,0,12898915,12992.848873138428
302,-59,947,0,12923922,13017.930030822754
84,4,990,0,12948926,13042.869091033936
113,-36,981,0,12973929,13068.067073822021
-27,33,999,0,12998933,13092.944145202637
-164,36,1009,0,13023936,13118.15094947815
-26,-18,977,0,13048941,13142.91787147522
-297,26,973,0,13073943,13167.943000793457
-403,54,943,0,13098951,13193.002939224243
-457,62,925,0,13123955,13217.841863632202
-494,81,910,0,13148955,13242.927074432373
-502,61,892,0,13173958,13268.016815185547
-514,63,877,0,13198966,13292.96898841858
-607,64,856,0,13223969,13317.929983139038
-578,77,875,0,13248977,13342.97800064087
-548,42,831,0,13273980,13367.944955825806
-548,64,885,0,13298991,13392.867088317871
-535,63,903,0,13323997,13417.832851409912
-452,56,917,0,13349006,13442.896842956543
-406,44,937,0,13374014,13467.902898788452
-332,53,959,0,13399018,13492.877960205078
-346,12,972,0,13424027,13517.888069152832
-239,34,988,0,13449032,13542.862176895142
-59,-9,982,0,13474037,13567.96383857727
-37,16,1004,0,13499045,13592.954158782959
53,-13,999,0,13524044,13617.866039276123
181,-4,1000,0,13549050,13642.903089523315
276,-38,963,0,13574058,13667.836904525757
368,-40,949,0,13599066,13692.898988723755
384,-53,924,0,13624070,13718.149900436401
435,-42,910,0,13649072,13742.77400970459
474,-36,896,0,13674076,13767.879009246826
520,-58,887,0,13699077,13792.866945266724
520,-50,874,0,13724083,13817.898035049438
552,-57,873,0,13749084,13842.811822891235
513,-56,869,0,13774088,13867.868900299072
545,-84,872,0,13799091,13892.826080322266
455,-29,906,0,13824098,13917.974948883057
497,-82,889,0,13849099,13942.902088165283
373,-34,927,0,13874105,13967.78392791748
321,-52,940,0,13899107,13992.913961410522
235,-42,964,0,13924110,14017.862796783447
256,-54,973,0,13949114,14042.829990386963
50,-12,961,0,13974120,14067.885160446167
0,33,1039,0,13999124,14092.864036560059
-51,2,1019,0,14024127,14118.175029754639
-100,35,999,0,14049128,14142.86994934082
-217,37,978,0,14074135,14168.12801361084
-243,6,971,0,14099139,14193.022012710571
-425,75,953,0,14124142,14217.746019363403
-416,44,924,0,14149146,14242.82693862915
-494,64,921,0,14174150,14267.947912216187
-497,59,902,0,14199151,14292.85979270935
-543,58,894,0,14224158,14317.974090576172
-536,65,894,0,14249165,14342.789888381958
-532,78,894,0,14274171,14367.754936218262
-468,52,905,0,14299172,14392.753839492798
-474,55,911,0,14324176,14417.840957641602
-452,55,929,0,14349179,14442.864894866943
-427,47,932,0,14374183,14467.849016189575
-348,45,965,0,14399187,14492.914915084839
-269,32,969,0,14424187,14517.827987670898
-226,10,979,0,14449194,14542.773962020874
-151,20,997,0,14474198,14567.833185195923
-44,-10,996,0,14499201,14592.830896377563
-20,-3,1001,0,14524208,14618.00503730774
149,-21,991,0,14549209,14642.779111862183
159,-24,969,0,14574212,14667.856216430664
185,-24,958,0,14599215,14692.880153656006
330,-31,953,0,14624217,14717.845916748047
373,-49,928,0,14649228,14742.828130722046
405,-33,925,0,14674234,14767.835140228271
457,-42,918,0,14699235,14793.142080307007
475,-42,896,0,14724238,14817.957878112793
489,-52,896,0,14749244,14842.814922332764
480,-49,897,0,14774247,14867.831945419312
470,-32,911,0,14799247,14892.843961715698
422,-38,910,0,14824257,14917.946815490723
331,-29,935,0,14849263,14942.91615486145
395,-68,944,0,14874269,14967.86880493164
308,-28,946,0,14899275,14993.229150772095
277,-51,955,0,14924275,15017.80891418457
171,-26,982,0,14949282,15042.826890945435
135,-5,1002,0,14974286,15067.886114120483
71,4,1014,0,14999290,15092.808961868286
-101,37,1005,0,15024296,15118.782997131348
-137,30,1017,0,15049300,15143.719911575317
-162,51,999,0,15074304,15168.045997619629
-159,-1,970,0,15099308,15192.795038223267
-310,33,968,0,15124315,15217.76795387268
-432,71,957,0,15149319,15242.839097976685
-466,74,948,0,15174326,15267.956018447876
-456,49,923,0,15199330,15292.78302192688
-474,54,921,0,15224334,15317.7649974823
-477,52,912,0,15249340,15342.741966247559
-447,53,919,0,15274344,15367.778062820435
-357,-66,919,0,15299348,15393.618822097778
-447,69,926,0,15324356,15417.808771133423
-435,42,929,0,15349361,15442.815065383911
-350,49,960,0,15374361,15467.748165130615
-314,35,959,0,15399366,15492.84291267395
-295,36,973,0,15424370,15517.80104637146
-204,39,991,0,15449374,15542.75393486023
-176,34,1011,0,15474381,15568.731784820557
-78,9,998,0,15499381,15592.780113220215
-22,12,1005,0,15524388,15617.779016494751
99,-25,984,0,15549392,15642.81177520752
102,-6,999,0,15574396,15667.752981185913
225,-24,973,0,15599403,15692.80195236206
248,-9,982,0,15624407,15717.812061309814
340,-29,948,0,15649414,15743.732929229736
383,-55,929,0,15674418,15768.743991851807
417,-42,927,0,15699422,15793.691873550415
426,-44,925,0,15724428,15818.82119178772
438,-44,920,0,15749432,15843.733072280884
425,-44,916,0,15774437,15868.74008178711
440,-51,922,0,15799443,15893.74589920044
369,12,945,0,15824443,15918.022871017456
360,-34,963,0,15849451,15943.686962127686
350,23,945,0,15874458,15967.939138412476
292,-55,944,0,15899461,15993.70002746582
225,-38,961,0,15924466,16018.70584487915
164,-22,979,0,15949468,16043.70093345642
138,-15,996,0,15974473,16068.67504119873
33,-19,989,0,15999477,16092.812061309814
6,-7,999,0,16024480,16117.78712272644
-120,16,1004,0,16049484,16143.810987472534
-174,30,998,0,16074490,16168.771982192993
-173,12,983,0,16099498,16193.685054779053
-290,41,996,0,16124503,16218.754053115845
-132,98,1026,0,16149509,16243.735074996948
-370,28,936,0,16174513,16268.735885620117
-417,48,949,0,16199517,16293.709993362427
-446,55,923,0,16224524,16318.734169006348
-434,53,934,0,16249528,16343.816995620728
-418,45,927,0,16274532,16368.726968765259
-596,79,924,0,16299534,16393.710136413574
-435,39,941,0,16324535,16418.755054473877
-374,55,944,0,16349539,16443.657875061035
-363,55,962,0,16374546,16468.70994567871
-305,31,974,0,16399550,16493.75295639038
-256,30,984,0,16424554,16518.79906654358
-191,37,990,0,16449560,16543.697834014893
-83,3,1000,0,16474564,16568.660974502563
-55,4,1001,0,16499568,16593.693017959595
8,-2,997,0,16524575,16617.820978164673
118,-22,997,0,16549579,16643.802165985107
59,-14,1008,0,16574583,16668.804168701172
185,-27,984,0,16599587,16693.660974502563
258,-23,987,0,16624593,16718.656063079834
226,-33,958,0,16649601,16743.880033493042
344,-34,956,0,16674605,16768.662929534912
356,-48,942,0,16699611,16793.7228679657
